compactness,surface_area,wall_area,roof_area,height,orientation,glazing_area,glazing_distribution,heat_load,cool_load
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,29.03,32.92
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,29.87,29.87
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,29.14,29.58
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,28.09,34.33
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,26.28,30.89
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,26.91,25.6
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,26.37,27.03
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,25.27,31.73
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,23.53,27.31
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,24.03,24.91
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,23.54,24.61
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,22.58,28.51
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,35.56,41.68
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,37.12,35.28
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,36.9,34.43
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,35.94,43.33
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,32.96,33.87
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,32.12,34.07
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,32.94,34.14
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,32.21,33.67
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,10.36,13.43
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,10.43,13.71
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,10.36,13.48
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,10.39,13.7
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,10.71,13.8
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,10.8,14.28
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,10.7,13.87
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,10.75,14.27
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,11.11,14.28
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,11.13,14.61
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,11.09,14.3
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,11.16,14.45
-0.9847717182248459,0.9966572553952205,0.0,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,11.68,13.9
-0.9847717182248459,0.9966572553952205,0.0,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,11.69,13.72
-0.9847717182248459,0.9966572553952205,0.0,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,11.7,13.88
-0.9847717182248459,0.9966572553952205,0.0,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,11.69,13.65
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,15.41,19.37
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,15.2,19.43
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,15.42,19.34
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,15.21,19.32
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-1.1686312944224637,12.96,14.34
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-1.1686312944224637,12.97,14.5
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-1.1686312944224637,12.93,14.33
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-1.1686312944224637,13.02,14.27
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,24.29,25.95
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,24.31,25.63
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,24.13,26.13
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,24.25,25.89
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,28.88,32.54
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,29.68,29.44
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,28.83,29.36
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,27.9,34.2
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,26.48,30.91
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,27.02,25.63
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,26.33,27.36
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,25.36,31.9
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,23.75,27.38
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,24.23,25.02
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,23.67,24.8
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,22.79,28.79
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,35.65,41.07
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,37.26,34.62
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,36.97,33.87
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,36.03,42.86
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,33.16,33.91
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,32.4,34.07
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,33.12,34.17
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,32.41,33.78
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,10.42,13.39
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,10.46,13.72
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,10.32,13.57
-0.22846703862816437,0.1622465299480588,-1.6847565418371753,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,10.45,13.79
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,10.64,13.67
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,10.72,14.11
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,10.55,13.8
-0.5120812934769203,0.44038343843044603,-1.1231710278914502,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,10.68,14.21
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,11.45,13.2
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,11.46,13.54
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,11.32,13.32
-0.701157463376091,0.7185203469128333,-0.5615855139457251,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,11.49,13.51
-0.9847717182248459,0.9966572553952205,0.0,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,11.45,14.86
-0.9847717182248459,0.9966572553952205,0.0,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,11.42,14.75
-0.9847717182248459,0.9966572553952205,0.0,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,11.33,15.0
-0.9847717182248459,0.9966572553952205,0.0,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,11.43,14.74
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,15.41,19.23
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,15.18,19.34
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,15.34,19.32
-1.1738478881240164,1.2747941638776077,0.5615855139457251,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,15.19,19.3
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,-1.3407670379301544,-1.0086656073209308,-0.523869200948001,12.88,14.37
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,-0.44692234597671815,-1.0086656073209308,-0.523869200948001,13.0,14.57
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,0.44692234597671815,-1.0086656073209308,-0.523869200948001,12.97,14.27
-1.3629240580231872,1.552931072359995,1.1231710278914502,0.9718788847944444,-0.9993487462676214,1.3407670379301544,-1.0086656073209308,-0.523869200948001,13.04,14.24
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,24.28,25.68
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,24.4,26.02
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,24.11,25.84
2.040447000161881,-1.784711829428652,-0.5615855139457251,-1.4691192444567178,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,24.35,26.14
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,28.07,34.14
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,29.01,32.85
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,29.62,30.08
1.2841423205651998,-1.2284380124638774,0.0,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,29.05,29.67
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,25.41,31.73
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,26.47,31.01
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,26.89,25.9
0.9059899807668584,-0.9503011039814901,-0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,26.46,27.4
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,22.93,28.68
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,23.84,27.54
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,24.17,25.35
0.5278376409685172,-0.672164195499103,0.0,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,23.87,24.93
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,35.78,43.12
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,35.48,41.22
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,36.97,35.1
0.24422338611976224,-0.3940272870167157,0.5615855139457251,-0.655453201372997,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,36.7,34.29
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-1.3407670379301544,-1.0086656073209308,0.12089289252646176,32.52,33.85
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,-0.44692234597671815,-1.0086656073209308,0.12089289252646176,33.28,34.11
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,0.44692234597671815,-1.0086656073209308,0.12089289252646176,32.33,34.48
-0.03939086872899371,-0.11589037853432844,2.2463420557829004,-1.1978972300954775,0.9993487462676214,1.3407670379301544,-1.0086656073209308,0.12089289252646176,33.24,34.5
